,dive_num,PTT,argos_date,lat_argos,lon_argos,gps_date,lat_gps,lon_gps,depth,obs_temp,doppio_temp
35,5,161291,2018-09-04 12:00:00,37.99309643129753,-74.56868958935958,2018-09-04 12:00:06,37.99309921264649,-74.5686874389648,27,7.099,13.212
36,5,161291,2018-09-04 12:00:00,37.99309643129753,-74.56868958935958,2018-09-04 12:00:06,37.99309921264649,-74.5686874389648,40,6.78,12.168
37,6,161291,2018-09-07 12:00:00,38.055340373488356,-74.49554446899694,2018-09-07 09:11:06,38.058349609375,-74.49665069580078,2,24.28,27.116
38,6,161291,2018-09-07 12:00:00,38.055340373488356,-74.49554446899694,2018-09-07 09:11:06,38.058349609375,-74.49665069580078,9,22.338,23.114
39,6,161291,2018-09-07 12:00:00,38.055340373488356,-74.49554446899694,2018-09-07 09:11:06,38.058349609375,-74.49665069580078,12,16.797,18.978
40,6,161291,2018-09-07 12:00:00,38.055340373488356,-74.49554446899694,2018-09-07 09:11:06,38.058349609375,-74.49665069580078,13,16.664,17.718
41,6,161291,2018-09-07 12:00:00,38.055340373488356,-74.49554446899694,2018-09-07 09:11:06,38.058349609375,-74.49665069580078,14,13.675,16.561
42,6,161291,2018-09-07 12:00:00,38.055340373488356,-74.49554446899694,2018-09-07 09:11:06,38.058349609375,-74.49665069580078,15,13.599,15.527
43,6,161291,2018-09-07 12:00:00,38.055340373488356,-74.49554446899694,2018-09-07 09:11:06,38.058349609375,-74.49665069580078,16,10.838,15.527
44,6,161291,2018-09-07 12:00:00,38.055340373488356,-74.49554446899694,2018-09-07 09:11:06,38.058349609375,-74.49665069580078,21,6.801,12.297
45,6,161291,2018-09-07 12:00:00,38.055340373488356,-74.49554446899694,2018-09-07 09:11:06,38.058349609375,-74.49665069580078,37,5.24,10.457
46,6,161291,2018-09-07 12:00:00,38.055340373488356,-74.49554446899694,2018-09-07 09:11:06,38.058349609375,-74.49665069580078,43,6.42,
47,7,161291,2018-09-10 04:00:00,37.89649976800753,-74.70938071928414,2018-09-10 03:56:00,37.896568298339794,-74.71018981933591,2,21.04,24.048
48,7,161291,2018-09-10 04:00:00,37.89649976800753,-74.70938071928414,2018-09-10 03:56:00,37.896568298339794,-74.71018981933591,10,20.910999999999998,20.787
49,7,161291,2018-09-10 04:00:00,37.89649976800753,-74.70938071928414,2018-09-10 03:56:00,37.896568298339794,-74.71018981933591,15,19.395,15.801
50,7,161291,2018-09-10 04:00:00,37.89649976800753,-74.70938071928414,2018-09-10 03:56:00,37.896568298339794,-74.71018981933591,17,15.429,15.293
51,7,161291,2018-09-10 04:00:00,37.89649976800753,-74.70938071928414,2018-09-10 03:56:00,37.896568298339794,-74.71018981933591,20,11.849,15.475
52,7,161291,2018-09-10 04:00:00,37.89649976800753,-74.70938071928414,2018-09-10 03:56:00,37.896568298339794,-74.71018981933591,21,11.215,15.497
53,7,161291,2018-09-10 04:00:00,37.89649976800753,-74.70938071928414,2018-09-10 03:56:00,37.896568298339794,-74.71018981933591,29,10.709000000000001,15.522
54,7,161291,2018-09-10 04:00:00,37.89649976800753,-74.70938071928414,2018-09-10 03:56:00,37.896568298339794,-74.71018981933591,33,11.215,15.344
55,7,161291,2018-09-10 04:00:00,37.89649976800753,-74.70938071928414,2018-09-10 03:56:00,37.896568298339794,-74.71018981933591,35,10.29,15.314
56,7,161291,2018-09-10 04:00:00,37.89649976800753,-74.70938071928414,2018-09-10 03:56:00,37.896568298339794,-74.71018981933591,40,10.450999999999999,
57,8,161291,2018-09-12 20:00:00,37.974638687241246,-74.6054079966498,2018-09-12 17:05:17,37.9695281982422,-74.60684204101558,2,20.81,24.276
58,8,161291,2018-09-12 20:00:00,37.974638687241246,-74.6054079966498,2018-09-12 17:05:17,37.9695281982422,-74.60684204101558,6,19.767,22.693
59,8,161291,2018-09-12 20:00:00,37.974638687241246,-74.6054079966498,2018-09-12 17:05:17,37.9695281982422,-74.60684204101558,14,18.998,20.685
60,8,161291,2018-09-12 20:00:00,37.974638687241246,-74.6054079966498,2018-09-12 17:05:17,37.9695281982422,-74.60684204101558,19,13.783,15.701
61,8,161291,2018-09-12 20:00:00,37.974638687241246,-74.6054079966498,2018-09-12 17:05:17,37.9695281982422,-74.60684204101558,22,12.619000000000002,13.563
62,8,161291,2018-09-12 20:00:00,37.974638687241246,-74.6054079966498,2018-09-12 17:05:17,37.9695281982422,-74.60684204101558,25,10.642999999999999,13.203
63,8,161291,2018-09-12 20:00:00,37.974638687241246,-74.6054079966498,2018-09-12 17:05:17,37.9695281982422,-74.60684204101558,30,9.83,13.134
64,8,161291,2018-09-12 20:00:00,37.974638687241246,-74.6054079966498,2018-09-12 17:05:17,37.9695281982422,-74.60684204101558,33,9.863,13.054
65,8,161291,2018-09-12 20:00:00,37.974638687241246,-74.6054079966498,2018-09-12 17:05:17,37.9695281982422,-74.60684204101558,34,10.379000000000001,13.021
66,8,161291,2018-09-12 20:00:00,37.974638687241246,-74.6054079966498,2018-09-12 17:05:17,37.9695281982422,-74.60684204101558,40,10.17,12.7
67,9,161291,2018-09-16 20:00:00,37.2713969203024,-75.09562415664699,2018-09-16 20:44:46,37.2615814208984,-75.0978088378906,2,20.5,23.824
68,9,161291,2018-09-16 20:00:00,37.2713969203024,-75.09562415664699,2018-09-16 20:44:46,37.2615814208984,-75.0978088378906,3,20.172,23.817
69,9,161291,2018-09-16 20:00:00,37.2713969203024,-75.09562415664699,2018-09-16 20:44:46,37.2615814208984,-75.0978088378906,4,20.077,23.796
70,9,161291,2018-09-16 20:00:00,37.2713969203024,-75.09562415664699,2018-09-16 20:44:46,37.2615814208984,-75.0978088378906,10,19.871,22.214
71,9,161291,2018-09-16 20:00:00,37.2713969203024,-75.09562415664699,2018-09-16 20:44:46,37.2615814208984,-75.0978088378906,14,19.849,19.021
72,9,161291,2018-09-16 20:00:00,37.2713969203024,-75.09562415664699,2018-09-16 20:44:46,37.2615814208984,-75.0978088378906,15,19.698,19.083
73,9,161291,2018-09-16 20:00:00,37.2713969203024,-75.09562415664699,2018-09-16 20:44:46,37.2615814208984,-75.0978088378906,19,19.567,18.603
74,9,161291,2018-09-16 20:00:00,37.2713969203024,-75.09562415664699,2018-09-16 20:44:46,37.2615814208984,-75.0978088378906,31,19.508,18.321
75,9,161291,2018-09-16 20:00:00,37.2713969203024,-75.09562415664699,2018-09-16 20:44:46,37.2615814208984,-75.0978088378906,33,19.357,18.263
76,9,161291,2018-09-16 20:00:00,37.2713969203024,-75.09562415664699,2018-09-16 20:44:46,37.2615814208984,-75.0978088378906,34,19.34,
77,10,161291,2018-09-21 12:00:00,37.18442601742957,-74.95875521998886,2018-09-21 12:11:48,37.18289947509769,-74.9570007324219,2,21.353,22.26
78,10,161291,2018-09-21 12:00:00,37.18442601742957,-74.95875521998886,2018-09-21 12:11:48,37.18289947509769,-74.9570007324219,7,21.504,22.592
79,10,161291,2018-09-21 12:00:00,37.18442601742957,-74.95875521998886,2018-09-21 12:11:48,37.18289947509769,-74.9570007324219,9,21.95,22.184
80,10,161291,2018-09-21 12:00:00,37.18442601742957,-74.95875521998886,2018-09-21 12:11:48,37.18289947509769,-74.9570007324219,17,21.678,17.264
81,10,161291,2018-09-21 12:00:00,37.18442601742957,-74.95875521998886,2018-09-21 12:11:48,37.18289947509769,-74.9570007324219,19,19.334,15.332
82,10,161291,2018-09-21 12:00:00,37.18442601742957,-74.95875521998886,2018-09-21 12:11:48,37.18289947509769,-74.9570007324219,20,17.558,14.716
83,10,161291,2018-09-21 12:00:00,37.18442601742957,-74.95875521998886,2018-09-21 12:11:48,37.18289947509769,-74.9570007324219,22,16.817,13.915
84,10,161291,2018-09-21 12:00:00,37.18442601742957,-74.95875521998886,2018-09-21 12:11:48,37.18289947509769,-74.9570007324219,26,15.811,12.965
85,10,161291,2018-09-21 12:00:00,37.18442601742957,-74.95875521998886,2018-09-21 12:11:48,37.18289947509769,-74.9570007324219,30,15.244000000000002,10.209
86,10,161291,2018-09-21 12:00:00,37.18442601742957,-74.95875521998886,2018-09-21 12:11:48,37.18289947509769,-74.9570007324219,43,14.39,
87,11,161291,2018-09-21 16:00:00,37.18276619531972,-74.93240002869824,2018-09-21 14:34:45,37.18394088745121,-74.93536376953129,2,21.75,22.311
88,11,161291,2018-09-21 16:00:00,37.18276619531972,-74.93240002869824,2018-09-21 14:34:45,37.18394088745121,-74.93536376953129,15,21.689,19.206
89,11,161291,2018-09-21 16:00:00,37.18276619531972,-74.93240002869824,2018-09-21 14:34:45,37.18394088745121,-74.93536376953129,17,20.601,17.012
90,11,161291,2018-09-21 16:00:00,37.18276619531972,-74.93240002869824,2018-09-21 14:34:45,37.18394088745121,-74.93536376953129,18,18.686,15.945
91,11,161291,2018-09-21 16:00:00,37.18276619531972,-74.93240002869824,2018-09-21 14:34:45,37.18394088745121,-74.93536376953129,19,17.989,15.044
92,11,161291,2018-09-21 16:00:00,37.18276619531972,-74.93240002869824,2018-09-21 14:34:45,37.18394088745121,-74.93536376953129,23,17.177,13.443
93,11,161291,2018-09-21 16:00:00,37.18276619531972,-74.93240002869824,2018-09-21 14:34:45,37.18394088745121,-74.93536376953129,34,16.219,12.063
94,11,161291,2018-09-21 16:00:00,37.18276619531972,-74.93240002869824,2018-09-21 14:34:45,37.18394088745121,-74.93536376953129,36,15.561,11.824
95,11,161291,2018-09-21 16:00:00,37.18276619531972,-74.93240002869824,2018-09-21 14:34:45,37.18394088745121,-74.93536376953129,41,15.139000000000001,10.804
96,11,161291,2018-09-21 16:00:00,37.18276619531972,-74.93240002869824,2018-09-21 14:34:45,37.18394088745121,-74.93536376953129,44,14.09,10.756
97,12,161291,2018-09-24 16:00:00,37.15657464108725,-74.90130085415309,2018-09-24 17:33:24,37.1576690673828,-74.9023895263672,2,22.47,22.901
98,12,161291,2018-09-24 16:00:00,37.15657464108725,-74.90130085415309,2018-09-24 17:33:24,37.1576690673828,-74.9023895263672,14,21.575,17.829
99,12,161291,2018-09-24 16:00:00,37.15657464108725,-74.90130085415309,2018-09-24 17:33:24,37.1576690673828,-74.9023895263672,18,18.581,14.926
100,12,161291,2018-09-24 16:00:00,37.15657464108725,-74.90130085415309,2018-09-24 17:33:24,37.1576690673828,-74.9023895263672,21,17.09,13.7
101,12,161291,2018-09-24 16:00:00,37.15657464108725,-74.90130085415309,2018-09-24 17:33:24,37.1576690673828,-74.9023895263672,26,15.539000000000001,13.075
102,12,161291,2018-09-24 16:00:00,37.15657464108725,-74.90130085415309,2018-09-24 17:33:24,37.1576690673828,-74.9023895263672,29,12.497,12.938
103,12,161291,2018-09-24 16:00:00,37.15657464108725,-74.90130085415309,2018-09-24 17:33:24,37.1576690673828,-74.9023895263672,30,11.984000000000002,12.871
104,12,161291,2018-09-24 16:00:00,37.15657464108725,-74.90130085415309,2018-09-24 17:33:24,37.1576690673828,-74.9023895263672,31,10.54,12.8
105,12,161291,2018-09-24 16:00:00,37.15657464108725,-74.90130085415309,2018-09-24 17:33:24,37.1576690673828,-74.9023895263672,37,11.136,12.576
106,12,161291,2018-09-24 16:00:00,37.15657464108725,-74.90130085415309,2018-09-24 17:33:24,37.1576690673828,-74.9023895263672,48,10.54,
107,13,161291,2018-09-28 04:00:00,36.364351732024886,-74.97666872383823,2018-09-28 05:30:39,36.36674118041991,-74.96106719970702,2,23.47,24.59
108,13,161291,2018-09-28 04:00:00,36.364351732024886,-74.97666872383823,2018-09-28 05:30:39,36.36674118041991,-74.96106719970702,12,21.941999999999997,19.783
109,13,161291,2018-09-28 04:00:00,36.364351732024886,-74.97666872383823,2018-09-28 05:30:39,36.36674118041991,-74.96106719970702,16,21.58,18.064
110,13,161291,2018-09-28 04:00:00,36.364351732024886,-74.97666872383823,2018-09-28 05:30:39,36.36674118041991,-74.96106719970702,19,20.63,17.711
111,13,161291,2018-09-28 04:00:00,36.364351732024886,-74.97666872383823,2018-09-28 05:30:39,36.36674118041991,-74.96106719970702,22,20.246,17.754
112,13,161291,2018-09-28 04:00:00,36.364351732024886,-74.97666872383823,2018-09-28 05:30:39,36.36674118041991,-74.96106719970702,27,20.268,17.998
113,13,161291,2018-09-28 04:00:00,36.364351732024886,-74.97666872383823,2018-09-28 05:30:39,36.36674118041991,-74.96106719970702,30,19.593,18.019
114,13,161291,2018-09-28 04:00:00,36.364351732024886,-74.97666872383823,2018-09-28 05:30:39,36.36674118041991,-74.96106719970702,31,19.042,17.758
115,13,161291,2018-09-28 04:00:00,36.364351732024886,-74.97666872383823,2018-09-28 05:30:39,36.36674118041991,-74.96106719970702,36,18.259,16.66
116,13,161291,2018-09-28 04:00:00,36.364351732024886,-74.97666872383823,2018-09-28 05:30:39,36.36674118041991,-74.96106719970702,40,18.07,15.426
117,14,161291,2018-10-02 08:00:00,36.119078043495996,-75.17284819632755,2018-10-02 07:10:41,36.118980407714794,-75.1720886230469,2,23.54,24.372
118,14,161291,2018-10-02 08:00:00,36.119078043495996,-75.17284819632755,2018-10-02 07:10:41,36.118980407714794,-75.1720886230469,4,23.54,24.388
119,14,161291,2018-10-02 08:00:00,36.119078043495996,-75.17284819632755,2018-10-02 07:10:41,36.118980407714794,-75.1720886230469,5,23.528000000000002,24.354
120,14,161291,2018-10-02 08:00:00,36.119078043495996,-75.17284819632755,2018-10-02 07:10:41,36.118980407714794,-75.1720886230469,6,23.319000000000003,24.145
121,14,161291,2018-10-02 08:00:00,36.119078043495996,-75.17284819632755,2018-10-02 07:10:41,36.118980407714794,-75.1720886230469,7,23.24,23.135
122,15,161291,2018-10-02 12:00:00,36.12898319357709,-75.17980840701874,2018-10-02 12:13:48,36.13111114501951,-75.18074798583982,2,23.304000000000002,24.245
123,15,161291,2018-10-02 12:00:00,36.12898319357709,-75.17980840701874,2018-10-02 12:13:48,36.13111114501951,-75.18074798583982,8,23.4,23.538
124,15,161291,2018-10-02 12:00:00,36.12898319357709,-75.17980840701874,2018-10-02 12:13:48,36.13111114501951,-75.18074798583982,13,23.28,20.551
125,15,161291,2018-10-02 12:00:00,36.12898319357709,-75.17980840701874,2018-10-02 12:13:48,36.13111114501951,-75.18074798583982,15,22.916999999999998,19.532
126,15,161291,2018-10-02 12:00:00,36.12898319357709,-75.17980840701874,2018-10-02 12:13:48,36.13111114501951,-75.18074798583982,18,22.764,18.875
127,15,161291,2018-10-02 12:00:00,36.12898319357709,-75.17980840701874,2018-10-02 12:13:48,36.13111114501951,-75.18074798583982,21,21.999000000000002,18.71
128,15,161291,2018-10-02 12:00:00,36.12898319357709,-75.17980840701874,2018-10-02 12:13:48,36.13111114501951,-75.18074798583982,28,20.951999999999998,17.203
129,15,161291,2018-10-02 12:00:00,36.12898319357709,-75.17980840701874,2018-10-02 12:13:48,36.13111114501951,-75.18074798583982,29,20.88,17.07
130,15,161291,2018-10-02 12:00:00,36.12898319357709,-75.17980840701874,2018-10-02 12:13:48,36.13111114501951,-75.18074798583982,31,20.445,16.968
131,15,161291,2018-10-02 12:00:00,36.12898319357709,-75.17980840701874,2018-10-02 12:13:48,36.13111114501951,-75.18074798583982,35,20.4,
132,16,161291,2018-10-03 04:00:00,36.2864226774642,-75.1988975401577,2018-10-03 02:44:57,36.27664947509769,-75.1974716186523,2,24.08,24.385
133,16,161291,2018-10-03 04:00:00,36.2864226774642,-75.1988975401577,2018-10-03 02:44:57,36.27664947509769,-75.1974716186523,3,24.055,24.394
134,16,161291,2018-10-03 04:00:00,36.2864226774642,-75.1988975401577,2018-10-03 02:44:57,36.27664947509769,-75.1974716186523,4,23.772,24.401
135,16,161291,2018-10-03 04:00:00,36.2864226774642,-75.1988975401577,2018-10-03 02:44:57,36.27664947509769,-75.1974716186523,6,23.688000000000002,24.174
136,16,161291,2018-10-03 04:00:00,36.2864226774642,-75.1988975401577,2018-10-03 02:44:57,36.27664947509769,-75.1974716186523,9,22.406999999999996,23.183
137,16,161291,2018-10-03 04:00:00,36.2864226774642,-75.1988975401577,2018-10-03 02:44:57,36.27664947509769,-75.1974716186523,14,21.872,19.623
138,16,161291,2018-10-03 04:00:00,36.2864226774642,-75.1988975401577,2018-10-03 02:44:57,36.27664947509769,-75.1974716186523,16,21.859,19.142
139,16,161291,2018-10-03 04:00:00,36.2864226774642,-75.1988975401577,2018-10-03 02:44:57,36.27664947509769,-75.1974716186523,23,21.320999999999998,18.615
140,16,161291,2018-10-03 04:00:00,36.2864226774642,-75.1988975401577,2018-10-03 02:44:57,36.27664947509769,-75.1974716186523,28,21.054000000000002,16.869
141,16,161291,2018-10-03 04:00:00,36.2864226774642,-75.1988975401577,2018-10-03 02:44:57,36.27664947509769,-75.1974716186523,37,20.97,
142,17,161291,2018-10-05 12:00:00,36.479859227741976,-75.27570222840485,2018-10-05 12:09:21,36.480049133300795,-75.2761917114258,2,25.06,25.785
143,17,161291,2018-10-05 12:00:00,36.479859227741976,-75.27570222840485,2018-10-05 12:09:21,36.480049133300795,-75.2761917114258,3,25.045,25.785
144,17,161291,2018-10-05 12:00:00,36.479859227741976,-75.27570222840485,2018-10-05 12:09:21,36.480049133300795,-75.2761917114258,4,24.839000000000002,25.745
145,17,161291,2018-10-05 12:00:00,36.479859227741976,-75.27570222840485,2018-10-05 12:09:21,36.480049133300795,-75.2761917114258,6,23.987,25.096
146,17,161291,2018-10-05 12:00:00,36.479859227741976,-75.27570222840485,2018-10-05 12:09:21,36.480049133300795,-75.2761917114258,7,23.971999999999998,24.841
147,17,161291,2018-10-05 12:00:00,36.479859227741976,-75.27570222840485,2018-10-05 12:09:21,36.480049133300795,-75.2761917114258,8,23.71,24.503
148,17,161291,2018-10-05 12:00:00,36.479859227741976,-75.27570222840485,2018-10-05 12:09:21,36.480049133300795,-75.2761917114258,9,23.209,24.39
149,17,161291,2018-10-05 12:00:00,36.479859227741976,-75.27570222840485,2018-10-05 12:09:21,36.480049133300795,-75.2761917114258,12,22.405,23.16
150,17,161291,2018-10-05 12:00:00,36.479859227741976,-75.27570222840485,2018-10-05 12:09:21,36.480049133300795,-75.2761917114258,25,21.346,18.384
151,17,161291,2018-10-05 12:00:00,36.479859227741976,-75.27570222840485,2018-10-05 12:09:21,36.480049133300795,-75.2761917114258,32,21.32,
152,18,161291,2019-05-23 12:00:00,37.173919168403735,-75.0556553273492,2019-05-23 14:29:57,37.1737785339355,-75.0616912841797,2,11.37,15.128
153,18,161291,2019-05-23 12:00:00,37.173919168403735,-75.0556553273492,2019-05-23 14:29:57,37.1737785339355,-75.0616912841797,4,11.026,14.723
154,18,161291,2019-05-23 12:00:00,37.173919168403735,-75.0556553273492,2019-05-23 14:29:57,37.1737785339355,-75.0616912841797,6,10.360999999999999,12.73
155,18,161291,2019-05-23 12:00:00,37.173919168403735,-75.0556553273492,2019-05-23 14:29:57,37.1737785339355,-75.0616912841797,9,10.315,11.576
156,18,161291,2019-05-23 12:00:00,37.173919168403735,-75.0556553273492,2019-05-23 14:29:57,37.1737785339355,-75.0616912841797,12,10.478,11.714
157,18,161291,2019-05-23 12:00:00,37.173919168403735,-75.0556553273492,2019-05-23 14:29:57,37.1737785339355,-75.0616912841797,14,10.005,11.729
158,18,161291,2019-05-23 12:00:00,37.173919168403735,-75.0556553273492,2019-05-23 14:29:57,37.1737785339355,-75.0616912841797,19,8.433,11.731
159,18,161291,2019-05-23 12:00:00,37.173919168403735,-75.0556553273492,2019-05-23 14:29:57,37.1737785339355,-75.0616912841797,22,7.987,11.731
160,18,161291,2019-05-23 12:00:00,37.173919168403735,-75.0556553273492,2019-05-23 14:29:57,37.1737785339355,-75.0616912841797,27,7.6160000000000005,11.781
161,18,161291,2019-05-23 12:00:00,37.173919168403735,-75.0556553273492,2019-05-23 14:29:57,37.1737785339355,-75.0616912841797,34,7.59,12.351
162,19,161291,2019-05-26 20:00:00,37.24167101224265,-75.32257036844881,2019-05-26 19:57:37,37.24163055419921,-75.322639465332,2,16.78,21.335
163,19,161291,2019-05-26 20:00:00,37.24167101224265,-75.32257036844881,2019-05-26 19:57:37,37.24163055419921,-75.322639465332,6,15.905999999999999,19.983
164,19,161291,2019-05-26 20:00:00,37.24167101224265,-75.32257036844881,2019-05-26 19:57:37,37.24163055419921,-75.322639465332,7,15.217,19.782
165,19,161291,2019-05-26 20:00:00,37.24167101224265,-75.32257036844881,2019-05-26 19:57:37,37.24163055419921,-75.322639465332,8,14.078,18.905
166,19,161291,2019-05-26 20:00:00,37.24167101224265,-75.32257036844881,2019-05-26 19:57:37,37.24163055419921,-75.322639465332,9,12.48,17.946
167,19,161291,2019-05-26 20:00:00,37.24167101224265,-75.32257036844881,2019-05-26 19:57:37,37.24163055419921,-75.322639465332,10,11.27,16.373
168,19,161291,2019-05-26 20:00:00,37.24167101224265,-75.32257036844881,2019-05-26 19:57:37,37.24163055419921,-75.322639465332,11,10.82,16.034
169,19,161291,2019-05-26 20:00:00,37.24167101224265,-75.32257036844881,2019-05-26 19:57:37,37.24163055419921,-75.322639465332,15,9.954,16.378
170,19,161291,2019-05-26 20:00:00,37.24167101224265,-75.32257036844881,2019-05-26 19:57:37,37.24163055419921,-75.322639465332,17,8.259,16.656
171,19,161291,2019-05-26 20:00:00,37.24167101224265,-75.32257036844881,2019-05-26 19:57:37,37.24163055419921,-75.322639465332,30,7.95,
172,20,161291,2018-10-08 04:00:00,36.63402758382072,-75.13981087017848,2018-10-08 01:17:46,36.63684082031249,-75.1633071899414,2,24.12,23.493
173,20,161291,2018-10-08 04:00:00,36.63402758382072,-75.13981087017848,2018-10-08 01:17:46,36.63684082031249,-75.1633071899414,3,23.705,23.393
174,20,161291,2018-10-08 04:00:00,36.63402758382072,-75.13981087017848,2018-10-08 01:17:46,36.63684082031249,-75.1633071899414,4,23.166,22.813
175,20,161291,2018-10-08 04:00:00,36.63402758382072,-75.13981087017848,2018-10-08 01:17:46,36.63684082031249,-75.1633071899414,5,22.863000000000003,22.696
176,20,161291,2018-10-08 04:00:00,36.63402758382072,-75.13981087017848,2018-10-08 01:17:46,36.63684082031249,-75.1633071899414,6,22.656,22.648
177,20,161291,2018-10-08 04:00:00,36.63402758382072,-75.13981087017848,2018-10-08 01:17:46,36.63684082031249,-75.1633071899414,8,21.866999999999997,22.487
178,20,161291,2018-10-08 04:00:00,36.63402758382072,-75.13981087017848,2018-10-08 01:17:46,36.63684082031249,-75.1633071899414,10,21.357,22.175
