,date,lat,lon,depth,doppio_temp,obs_temp
6348,2017-05-29 20:00:00,36.34199905395509,-75.1837463378906,9,,16.369
6349,2017-05-29 20:00:00,36.34199905395509,-75.1837463378906,10,,15.812000000000001
6350,2017-05-29 20:00:00,36.34199905395509,-75.1837463378906,11,,14.919
6351,2017-05-29 20:00:00,36.34199905395509,-75.1837463378906,14,,10.677
6352,2017-05-29 20:00:00,36.34199905395509,-75.1837463378906,15,,10.152000000000001
6353,2017-05-29 20:00:00,36.34199905395509,-75.1837463378906,17,,9.878
6354,2017-05-29 20:00:00,36.34199905395509,-75.1837463378906,22,,9.76
6355,2017-05-29 20:00:00,36.34199905395509,-75.1837463378906,40,,9.76
6356,2017-05-30 00:00:00,36.293670654296896,-75.1790084838867,2,,18.36
6357,2017-05-30 00:00:00,36.293670654296896,-75.1790084838867,3,,17.863
6358,2017-05-30 00:00:00,36.293670654296896,-75.1790084838867,8,,16.767
6359,2017-05-30 00:00:00,36.293670654296896,-75.1790084838867,9,,15.940999999999999
6360,2017-05-30 00:00:00,36.293670654296896,-75.1790084838867,10,,15.477
6361,2017-05-30 00:00:00,36.293670654296896,-75.1790084838867,13,,11.844000000000001
6362,2017-05-30 00:00:00,36.293670654296896,-75.1790084838867,15,,10.620999999999999
6363,2017-05-30 00:00:00,36.293670654296896,-75.1790084838867,17,,10.191
6364,2017-05-30 00:00:00,36.293670654296896,-75.1790084838867,21,,10.023
6365,2017-05-30 00:00:00,36.293670654296896,-75.1790084838867,36,,9.93
6366,2017-05-30 08:00:00,36.27154922485351,-75.2439727783203,2,,17.89
6367,2017-05-30 08:00:00,36.27154922485351,-75.2439727783203,3,,17.857
6368,2017-05-30 08:00:00,36.27154922485351,-75.2439727783203,4,,17.855999999999998
6369,2017-05-30 08:00:00,36.27154922485351,-75.2439727783203,5,,17.843
6370,2017-05-30 20:00:00,36.211151123046896,-75.25135803222659,2,,17.67
6371,2017-05-30 20:00:00,36.211151123046896,-75.25135803222659,8,,16.951
6372,2017-05-30 20:00:00,36.211151123046896,-75.25135803222659,10,,16.044
6373,2017-05-30 20:00:00,36.211151123046896,-75.25135803222659,12,,14.875
6374,2017-05-30 20:00:00,36.211151123046896,-75.25135803222659,14,,13.481
6375,2017-05-30 20:00:00,36.211151123046896,-75.25135803222659,15,,12.174000000000001
6376,2017-05-30 20:00:00,36.211151123046896,-75.25135803222659,16,,11.543
6377,2017-05-30 20:00:00,36.211151123046896,-75.25135803222659,18,,10.773
6378,2017-05-30 20:00:00,36.211151123046896,-75.25135803222659,20,,10.548
6379,2017-05-30 20:00:00,36.211151123046896,-75.25135803222659,30,,10.41
6380,2017-05-31 16:00:00,36.208179473877,-75.2949295043945,2,,17.66
6381,2017-05-31 16:00:00,36.208179473877,-75.2949295043945,3,,17.366
6382,2017-05-31 16:00:00,36.208179473877,-75.2949295043945,4,,16.764
6383,2017-05-31 16:00:00,36.208179473877,-75.2949295043945,5,,16.268
6384,2017-05-31 16:00:00,36.208179473877,-75.2949295043945,7,,14.616
6385,2017-05-31 16:00:00,36.208179473877,-75.2949295043945,10,,13.01
6386,2017-05-31 16:00:00,36.208179473877,-75.2949295043945,12,,11.465
6387,2017-05-31 16:00:00,36.208179473877,-75.2949295043945,13,,11.204
6388,2017-05-31 16:00:00,36.208179473877,-75.2949295043945,24,,10.99
6389,2017-05-31 16:00:00,36.208179473877,-75.2949295043945,31,,10.97
6390,2017-06-01 00:00:00,36.204948425293004,-75.3269500732422,2,,17.95
6391,2017-06-01 00:00:00,36.204948425293004,-75.3269500732422,7,,16.733
6392,2017-06-01 00:00:00,36.204948425293004,-75.3269500732422,9,,15.982999999999999
6393,2017-06-01 00:00:00,36.204948425293004,-75.3269500732422,11,,14.463
6394,2017-06-01 00:00:00,36.204948425293004,-75.3269500732422,13,,13.305
6395,2017-06-01 00:00:00,36.204948425293004,-75.3269500732422,14,,12.915999999999999
6396,2017-06-01 00:00:00,36.204948425293004,-75.3269500732422,17,,12.114
6397,2017-06-01 00:00:00,36.204948425293004,-75.3269500732422,18,,11.936
6398,2017-06-01 00:00:00,36.204948425293004,-75.3269500732422,23,,11.699000000000002
6399,2017-06-01 00:00:00,36.204948425293004,-75.3269500732422,34,,11.37
6400,2017-06-08 00:00:00,36.53602981567379,-75.16210174560548,2,,17.53
6401,2017-06-08 00:00:00,36.53602981567379,-75.16210174560548,11,,17.414
6402,2017-06-08 00:00:00,36.53602981567379,-75.16210174560548,14,,17.05
6403,2017-06-08 00:00:00,36.53602981567379,-75.16210174560548,16,,15.761
6404,2017-06-08 00:00:00,36.53602981567379,-75.16210174560548,18,,15.102
6405,2017-06-08 00:00:00,36.53602981567379,-75.16210174560548,20,,12.610999999999999
6406,2017-06-08 00:00:00,36.53602981567379,-75.16210174560548,21,,12.177999999999999
6407,2017-06-08 00:00:00,36.53602981567379,-75.16210174560548,26,,11.75
6408,2017-06-08 00:00:00,36.53602981567379,-75.16210174560548,30,,12.039000000000001
6409,2017-06-08 00:00:00,36.53602981567379,-75.16210174560548,38,,11.999
6410,2017-06-15 00:00:00,,,2,,19.04
6411,2017-06-15 00:00:00,,,5,,18.78
6412,2017-06-15 00:00:00,,,10,,16.061
6413,2017-06-15 00:00:00,,,11,,15.269
6414,2017-06-15 00:00:00,,,15,,13.283
6415,2017-06-15 00:00:00,,,17,,12.875
6416,2017-06-15 00:00:00,,,22,,12.673
6417,2017-06-15 00:00:00,,,25,,12.673
6418,2017-06-15 00:00:00,,,27,,12.55
6419,2017-06-15 00:00:00,,,33,,12.55
6420,2017-07-15 00:00:00,,,2,,26.75
